video_url	page_url
https://player.vimeo.com/progressive_redirect/playback/885130218/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=4782957529e2630a96748a7e16f9a7a964a0c793d8a953132809079cbc321c7a	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/884534748/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=18deeffc2f240f96415fb4d104ae480dd72205f5bc495f499225b9d84ffcbc2a	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/889678399/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=4a827d50406e810d6cdf9c645e4f22382386e6c0472fb1088ae9af61d86db48c	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/850387612/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=57447761&amp;signature=3052d459281baba4df406d229039f9373bd25ee788c53c7ae6ea2f1eb6966824	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/885770375/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=3cb247614bb6be18b866f2fbcc78ffb145cb841e0dace2e244ad1fe7e967681f	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/774206462/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=57447761&amp;signature=1284b8fdbff8206477d427a9bcfc6c0f925243791377290af5bbf70242d77d93	https://www.pexels.com/videos/
https://player.vimeo.com/external/490480259.sd.mp4?s=1ce9fa4040fbcb214bdcdea5c92ff1835cc6c4ad&amp;profile_id=165&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/880790255/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=ad94289f4ce210b8a79a9fad02c389af84c5418236fc2dc71182c6c11415fde9	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/889383043/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=e9c9c216ff6089e884d7ee7a5007794838d51e2048417441491c66bf2c055f53	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/882656097/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=8073c670ed96851f550f6fe7322f167aba9cf2b8b757b08bf4150603fe760d24	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/890674254/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=9c0cd7817e7784be999bd5f8cf1dfd624c268b5a55813bee78558eb30af3657e	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/888683195/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=b430af8a8bfeee47a995cf4b8b97b30cc978865cbbac3f803837972dca0d6e67	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/889550408/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=fd51cdd87ee019950174df76d15054d663142246da30c40cadc15cc11211aef7	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/851097295/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=57447761&amp;signature=dace6fb50b44de31b658feb978c0b46b4818a1e3be4d47524a3aa63c9926d33e	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/886863626/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=dc94574c760bc536cebf93d5418d4675a2d7a35299e9bdeaa115437339308154	https://www.pexels.com/videos/
https://player.vimeo.com/external/480053502.sd.mp4?s=28e70c53be35a7da0a1950b470a92343b31166ad&amp;profile_id=164&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/668410459/rendition/360p/360p.mp4?loc=external&amp;oauth2_token_id=57447761&amp;signature=fd3f3d7b516d2fbaf948d6762af508745bbb80cfb886a63acb87e62e654f30ba	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/884952116/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=331007e8b1b556f0eaba7bbeeb0ce680bb2698df820948d7f2cf37d12dc2d9db	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/881659498/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=3819a29bfb2cd80d39e636f75685b65be05afee3fe34312a92aad4369ef9f27b	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/881485429/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=9591202d9483700193371565044b14af25f0eec6d92453d4766e1be30b2ad60a	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/885990052/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=5a0cafaff15d2ccf9c603a780fed4b9733a4ae9c38506f2baaad09f814cd7588	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/887576532/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=e8d42eaae1b0c407bb398b93eeab477f2b1c8ca59eb9d3dc5367e6849c36a6c7	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/893844952/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=087129694f3956986aacd16d156980eb00500ecbcc507a5342fc5cedd829802b	https://www.pexels.com/videos/
https://player.vimeo.com/external/496856419.sd.mp4?s=45095270647c286cea4437fc2838779416aa4d85&amp;profile_id=165&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/881013830/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=c0d1f8346978fb2d22399039b43e4f29e401e049e54c51134e3cdba01e0a5a2a	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/796389756/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=57447761&amp;signature=14141fd74d2a74d22ce6ae40ea12f9075a9ab7b2b60786e84caca0fb3b430a40	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/889124468/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=c77599842821081b13310e10985266afae3a4a5185b42203b25d0718b9813a1f	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/889258575/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=0d2d3cc085c6ebf2853f251cbd031013f8cf7d1a46268595b807ac03f94cbd0a	https://www.pexels.com/videos/
https://player.vimeo.com/external/496432664.sd.mp4?s=2538fc6e0dc4716c531e991c41302528b07e028a&amp;profile_id=164&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/885682206/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=aeed9af6be95e6a82720356926f7985ec9cb5656dd9b07ef46c92991bc053aaa	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/882781874/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=a78f5a3ce2d0f98a656f9260d6fc22c2963c9d79dc9f690cd325b7d3a33046fa	https://www.pexels.com/videos/
https://player.vimeo.com/external/520529890.sd.mp4?s=64c6a0683e12fcba66807a014c9ff1189f425dd3&amp;profile_id=164&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/external/475538333.sd.mp4?s=cc0db038894cd7e6fcfbb655a8fb4d2d8cbdf156&amp;profile_id=165&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/882559032/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=f888659e3e4654a09c7effc90e3d53ab4ed78ee68e323dd3ca5f02c86a301665	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/873063363/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=57447761&amp;signature=12053703f5f9d28a478a5b1d8fa837cb1589a3d46c8d45f11278b3225d1f9e85	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/887041557/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=343be88483985375f89a96ea7b395aa239f27e22ca5c1e66a94d5dba01bd73bb	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/889547875/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=4751cba709e93fec9a67aea9147816bec83c1880a026b500490f8aff3b5ee952	https://www.pexels.com/videos/
https://player.vimeo.com/external/475538250.sd.mp4?s=6c34a7599f0c7d335cddacb9a98c6ce1f518c262&amp;profile_id=165&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/886267469/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=9f625df37623dc1d4b67058bf8736eef773c736424c043f6d71ffc690df3f3f4	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/796401347/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=57447761&amp;signature=0bb08bda139e26edf328b2cf31e0bff89f7ee24c61ca2a8142dde06dbdc72795	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/878920026/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=2ba06914beae3743979eacdbec222c7b66e68b572d5d8e554266f1695433f1b5	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/887069253/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=0950956cd270081c94d89f52b31aef9b702c0914322b3f617d1a48efdba5a294	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/882462144/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=926f4307442a60d3d509b3d8bfa41559a49e06362a24b9455bfd8d1b3a29adbc	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/888996813/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=eb26739ba7fd39d71cf6d0366a21a14fdfaa62fe500ab4b1f6cb286973cc1f5d	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/888647771/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=53350d02d9bd3013f5ada2967fa699cac5ab78fb31b89e002111659575567a6b	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/890674253/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=9a0a5aa0026b5de07929bd6f48971da0df5ff74688b35d2a754be5aaccf689f6	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/884916498/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=837ccfc0b794703a90625a31aba8e0a283381db8b46018bb3705e7a9ea5ce367	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/877361457/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=c81580fe50d5fa9dafdeadb3d85ceaff96fec702828a35aa1f252b5dd1939247	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/888647769/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=77bed2a0872d0e93523f4c8e4075d49f29e417dbf1c965a54a94c270c7a8e870	https://www.pexels.com/videos/
video_url	page_url
https://connect.facebook.net/en_US/fbevents.js	https://www.pexels.com/videos/
https://static.pexels.com/lib/videos/free-videos.mp4	https://www.pexels.com/videos/
https://static.pexels.com/lib/videos/free-videos.webm	https://www.pexels.com/videos/
https://player.vimeo.com/external/567750841.sd.mp4?s=1c68c79a6579b2c3e319f0e833279f9dc9f543bf&amp;profile_id=164&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/891643300/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=eafaf8fbf65e988303fc860a09a252e0a89a35c990b1c12cfcd9e85df7949cee	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/887957611/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=d921bd80cac1b6ebe16bb2481b9a5429da7fa879958658fca8f1361b9941e022	https://www.pexels.com/videos/
https://player.vimeo.com/external/495207040.sd.mp4?s=491083054b7b039d8bbaa7dd4f9e6cad839954a1&amp;profile_id=164&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/external/630036120.sd.mp4?s=bf3f4862b5b19a48c3510ee927f58a86cf3dcdc7&amp;profile_id=165&amp;oauth2_token_id=57447761	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/886031628/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=d0ff51340f46397843689bef7ecc2114ed35bc1d2360f89f75a7b69024b34480	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/882559035/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=f96b22754e55bb6bfed7881bcf94d9c748798b05cc101b5962a20feb0548072e	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/894214406/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=9ee940082084c2198b288ea414fa82c822193735450c940b64ec6677c85363aa	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/887957612/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=0b4c96860520f7eb4c00a09ffc255538b814066351b76d154e05c8e55ba5cfc5	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/888258957/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=c2485d0b53b74318df118aa54a1faaf302c0b8e0d761222e01b0e44b91903167	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/894282982/rendition/540p/file.mp4?loc=external&amp;oauth2_token_id=1747418641&amp;signature=0f717f02e01165e0b6fa899f512649131f1389ea5003297255e9ddf10984d91b	https://www.pexels.com/videos/
https://player.vimeo.com/progressive_redirect/playback/802298610/rendition/360p/file.mp4?loc=external&amp;oauth2_token_id=57447761&amp;signature=4cec07ba2e9ec0521e2605cc06ec798e14db0be918bcdd4f4d26ddeffda8ba90	https://www.pexels.com/videos/
